name;species;count;dist;side;lon;lat;elev;time_ori;date;time;memo;pic
Li309;???;1;70;L;94,17372894;35,06775823;4449,97;2014-08-25T03:07:20Z;25.08.2014;11:07:20;;
Li310;???;14;150;L;94,18375282;35,07048614;4424,35;2014-08-25T03:10:07Z;25.08.2014;11:10:07;;
Li311;???;1;0;;94,18694403;35,07058012;4415,52;2014-08-25T03:10:41Z;25.08.2014;11:10:41;;
Li312;???;2;1200;R;94,20336248;35,06501306;4434,94;2014-08-25T03:13:05Z;25.08.2014;11:13:05;;
Li313;???;2;200;L;94,22147651;35,06488848;4397,59;2014-08-25T03:18:28Z;25.08.2014;11:18:28;;
Li314;???;6;100;L;94,24076476;35,05377936;4404,51;2014-08-25T03:23:48Z;25.08.2014;11:23:48;;
Li315;???;1;20;R;94,24295701;35,05209752;4404,15;2014-08-25T03:24:12Z;25.08.2014;11:24:12;;
Li316;??;1;100;R;94,35857267;35,03093639;4370,23;2014-08-25T03:42:53Z;25.08.2014;11:42:53;;
Li317;???;6;150;L;94,3623611;35,03202581;4378,61;2014-08-25T03:44:37Z;25.08.2014;11:44:37;;
Li318;???;6;300;L;94,40464416;35,02661446;4360,62;2014-08-25T03:52:13Z;25.08.2014;11:52:13;;
Li319;???;4;250;L;94,4158028;35,02707591;4361,5;2014-08-25T03:54:44Z;25.08.2014;11:54:44;;
Li320;???;1;20;L;94,48597121;34,99831852;4365,06;2014-08-25T04:08:08Z;25.08.2014;12:08:08;;
Li321;??;1;20;R;94,62981059;34,95433305;4442,9;2014-08-25T04:30:39Z;25.08.2014;12:30:39;;
Li322;??;2;10;R;94,75133384;34,91873733;4490,15;2014-08-25T04:52:05Z;25.08.2014;12:52:05;;
Li323;??;1;20;L;94,75682804;34,91570897;4473,64;2014-08-29T01:29:32Z;29.08.2014;09:29:32;;
Li324;???;1;200;R;94,62485049;34,95851824;4445,65;2014-08-29T01:50:29Z;29.08.2014;09:50:29;;
Li325;??;1;200;R;94,61911368;34,96079516;4441,76;2014-08-29T01:52:24Z;29.08.2014;09:52:24;;
Li326;???;3;150;L;94,60899959;34,96329493;4448,95;2014-08-29T01:56:08Z;29.08.2014;09:56:08;;
Li327;???;2;50;L;94,59846296;34,97242808;4414,72;2014-08-29T01:59:41Z;29.08.2014;09:59:41;;
Li328;???;1;100;L;94,59458926;34,97467628;4400,36;2014-08-29T02:00:18Z;29.08.2014;10:00:18;;
Li329;???;15;300;R;94,56172567;34,98206537;4378,7;2014-08-29T02:07:24Z;29.08.2014;10:07:24;;
Li330;???;5;300;R;94,55970552;34,98269573;4378,79;2014-08-29T02:07:46Z;29.08.2014;10:07:46;;
Li331;???;1;50;L;94,55297422;34,98747027;4387,3;2014-08-29T02:09:45Z;29.08.2014;10:09:45;;
Li332;???;1;30;R;94,53030476;34,99925712;4376,98;2014-08-29T02:14:25Z;29.08.2014;10:14:25;;
Li333;???;1;700;R;94,39887285;35,02525408;4363,29;2014-08-29T02:52:15Z;29.08.2014;10:52:15;;
Li334;???;2;800;R;94,39717496;35,02525837;4373,77;2014-08-29T02:52:39Z;29.08.2014;10:52:39;;
Li335;???;12;80;R;94,39015355;35,02811195;4370,07;2014-08-29T02:55:14Z;29.08.2014;10:55:14;;
Li336;???;2;300;R;94,21719308;35,06766397;4384,49;2014-08-29T03:21:00Z;29.08.2014;11:21:00;;
Li337;???;9;350;R;94,21200159;35,06746142;4402,04;2014-08-29T03:21:36Z;29.08.2014;11:21:36;;
Li338;???;4;500;R;94,19473741;35,06699525;4420,31;2014-08-29T03:23:23Z;29.08.2014;11:23:23;;
Li339;???;2;1200;R;94,13489202;35,08154405;4448,99;2014-08-29T03:33:29Z;29.08.2014;11:33:29;;
Li340;???;7;50;R;94,15110915;35,03988104;4499,72;2014-08-29T03:44:56Z;29.08.2014;11:44:56;;
Li341;??;1;5;R;94,17313545;35,0294508;4527,93;2014-08-29T03:50:34Z;29.08.2014;11:50:34;;
Li342;??;3;20;R;94,17807854;35,02244903;4528,96;2014-08-29T03:52:11Z;29.08.2014;11:52:11;;
Li343;???;1;50;R;94,19172306;35,00014582;4545,63;2014-08-29T03:58:55Z;29.08.2014;11:58:55;;
Li344;???;5;150;R;94,19679179;34,99479522;4549,64;2014-08-29T04:01:17Z;29.08.2014;12:01:17;;
Li345;???;9;50;R;94,20536604;34,98383682;4587,96;2014-08-29T04:24:50Z;29.08.2014;12:24:50;;
Li346;???;12;150;L;94,22030225;34,97135483;4610,76;2014-08-29T04:31:19Z;29.08.2014;12:31:19;;
Li347;???;6;1200;L;94,22004191;34,97001067;4618,61;2014-08-29T04:31:43Z;29.08.2014;12:31:43;;
Li348;??;1;;;94,22965192;34,94383516;4805,09;2014-08-29T05:08:12Z;29.08.2014;13:08:12;;
Li349;???;4;20;L;94,23590802;34,8974669;4573,53;2014-08-29T05:20:19Z;29.08.2014;13:20:19;;
Li350;???;800;l;;94,2216535;34,86783396;4471,54;2014-08-29T05:28:44Z;29.08.2014;13:28:44;;
Li351;??;1;0;;94,18807633;34,83686786;4565,18;2014-08-29T05:38:40Z;29.08.2014;13:38:40;;
Li352;??;1;0;;94,18640576;34,83605507;4547,95;2014-08-29T05:39:02Z;29.08.2014;13:39:02;;
Li353;???;1;1000;L;94,18130436;34,83499112;4551,76;2014-08-29T05:39:55Z;29.08.2014;13:39:55;;
Li354;???;14;700;R;94,17491162;34,83390402;4606,6;2014-08-29T05:42:37Z;29.08.2014;13:42:37;;
Li355;??;2;10;L;94,15402845;34,81202795;4826,98;2014-08-29T05:51:13Z;29.08.2014;13:51:13;;
Li356;???;2;200;L;94,14877317;34,79405815;4770,63;2014-08-29T05:57:51Z;29.08.2014;13:57:51;;
Li357;??;4;10;L;94,13393433;34,78474955;4710,4;2014-08-29T06:03:13Z;29.08.2014;14:03:13;;
Li358;???;8;150;R;94,12359913;34,67530494;4452,98;2014-08-29T06:42:25Z;29.08.2014;14:42:25;;
Li359;???;3;230;R;94,06437368;34,59509046;4422,32;2014-08-29T07:03:08Z;29.08.2014;15:03:08;;
Li360;???;9;800;L;94,01930204;34,55331657;4338,2;2014-08-29T07:17:24Z;29.08.2014;15:17:24;;
Li361;??;1;30;R;93,99323096;34,5451821;4357,35;2014-08-29T07:28:08Z;29.08.2014;15:28:08;;
Li362;???;9;150;L;93,97734762;34,5090397;4394,19;2014-08-29T07:38:47Z;29.08.2014;15:38:47;;
Li363;??;1;80;R;93,97312311;34,483391;4356,92;2014-08-29T07:45:45Z;29.08.2014;15:45:45;;
Li364;??;1;;;93,94739161;34,47048966;4373,01;2014-08-29T07:51:03Z;29.08.2014;15:51:03;;
Li365;???;1;1500;L;93,92877138;34,46354535;4362,55;2014-08-29T07:58:41Z;29.08.2014;15:58:41;;
Li366;???;1;40;R;93,90699148;34,45893816;4365,09;2014-08-29T08:27:09Z;29.08.2014;16:27:09;;
Li367;???;3;900;L;93,89154151;34,45522245;4388,71;2014-08-29T08:31:01Z;29.08.2014;16:31:01;;
Li368;???;1;700;R;93,88991219;34,45487901;4389,08;2014-08-29T08:31:19Z;29.08.2014;16:31:19;;
Li369;???;6;1500;L;93,88851268;34,45384306;4382,62;2014-08-29T08:32:46Z;29.08.2014;16:32:46;;
Li370;???;1;300;L;93,8845522;34,45295203;4384,59;2014-08-29T08:33:29Z;29.08.2014;16:33:29;;
Li371;???;9;200;L;93,87080379;34,45015088;4387,57;2014-08-29T08:37:53Z;29.08.2014;16:37:53;;
Li372;???;2;50;L;93,8389184;34,4448551;4408,4;2014-08-29T08:44:58Z;29.08.2014;16:44:58;;
Li373;???;2;50;R;93,83722862;34,44464454;4409,44;2014-08-29T08:45:17Z;29.08.2014;16:45:17;;
Li374;??;1;10;R;93,74516607;34,43837319;4480,47;2014-08-29T09:04:31Z;29.08.2014;17:04:31;;
Li375;???;17;20;L;93,69572748;34,48779619;4569,02;2014-08-29T23:44:26Z;29.08.2014;07:44:26;;
Li376;?;80;0;;93,67476539;34,50479157;4622,22;2014-08-29T23:50:43Z;29.08.2014;07:50:43;;
Li377;???;8;50;R;93,66033312;34,50798121;4650,51;2014-08-30T00:09:45Z;30.08.2014;08:09:45;;
Li378;?;100;800;L;93,64103843;34,53450354;4630,02;2014-08-30T00:20:35Z;30.08.2014;08:20:35;;
Li379;???;1;50;R;93,62410691;34,54367589;4747,85;2014-08-30T00:26:20Z;30.08.2014;08:26:20;;
Li380;?;80;50;L;93,6046524;34,54764997;4787,31;2014-08-30T00:30:53Z;30.08.2014;08:30:53;;
Li381;?;120;0;;93,57306819;34,55381972;4630,93;2014-08-30T00:37:24Z;30.08.2014;08:37:24;;
Li382;???;8;100;L;93,56201377;34,62620525;4471,73;2014-08-30T01:24:54Z;30.08.2014;09:24:54;;
Li383;???;25;50;L;93,55856268;34,6254144;4471,5;2014-08-30T01:29:55Z;30.08.2014;09:29:55;;
Li384;?;70;0;;93,51890629;34,61246634;4501,77;2014-08-30T01:35:42Z;30.08.2014;09:35:42;;
Li385;???;5;80;L;93,49774643;34,60734056;4525,02;2014-08-30T01:40:20Z;30.08.2014;09:40:20;;
Li386;?;6;80;L;93,49504449;34,60733314;4518,98;2014-08-30T01:40:47Z;30.08.2014;09:40:47;;
Li387;?;30;1200;R;93,48813362;34,61065524;4524,94;2014-08-30T01:42:02Z;30.08.2014;09:42:02;;
Li388;?;500;1500;R;93,48165484;34,61442269;4525,85;2014-08-30T01:43:39Z;30.08.2014;09:43:39;;
Li389;???;1;30;R;93,45465379;34,6180489;4577,21;2014-08-30T01:47:48Z;30.08.2014;09:47:48;;
Li390;?;60;0;;93,45257558;34,61933154;4577,25;2014-08-30T01:48:12Z;30.08.2014;09:48:12;;
Li391;??;1;10;L;93,44722465;34,62529995;4545,7;2014-08-30T01:49:23Z;30.08.2014;09:49:23;;
Li392;??;1;0;;93,44481638;34,63279786;4522,6;2014-08-30T01:51:10Z;30.08.2014;09:51:10;;
Li393;???;5;150;L;93,42940292;34,64509503;4535,7;2014-08-30T01:56:05Z;30.08.2014;09:56:05;;
Li394;??;2;5;R;93,42380123;34,64737733;4543,86;2014-08-30T01:56:53Z;30.08.2014;09:56:53;;
Li395;??;1;10;L;93,41190011;34,66012098;4533,13;2014-08-30T02:00:08Z;30.08.2014;10:00:08;;
Li396;?;10;200;R;93,40203764;34,670652;4535,22;2014-08-30T02:02:17Z;30.08.2014;10:02:17;;
Li397;?;600;1200;R;93,39759381;34,67355764;4524,28;2014-08-30T02:03:04Z;30.08.2014;10:03:04;;
Li398;???;1;50;R;93,36475394;34,71962206;4505,97;2014-08-30T02:15:06Z;30.08.2014;10:15:06;;
Li399;???;2;150;R;93,35816265;34,72662775;4488,18;2014-08-30T02:31:12Z;30.08.2014;10:31:12;;
Li400;???;7;140;R;93,35352797;34,73656517;4495,17;2014-08-30T02:34:36Z;30.08.2014;10:34:36;;
Li401;???;10;100;R;93,33207287;34,77394337;4469,03;2014-08-30T02:44:19Z;30.08.2014;10:44:19;;
Li402;???;7;130;R;93,31952066;34,77915583;4464,09;2014-08-30T02:47:26Z;30.08.2014;10:47:26;;
Li403;???;7;100;L;93,31280374;34,78251762;4468,59;2014-08-30T02:49:08Z;30.08.2014;10:49:08;??;
Li404;???;4;80;R;93,28596233;34,78384882;4475,3;2014-08-30T03:08:37Z;30.08.2014;11:08:37;;
Li405;???;2;180;L;93,21457152;34,80810553;4485,03;2014-08-30T03:40:10Z;30.08.2014;11:40:10;;
Li406;???;6;800;L;93,06895763;34,83070401;4549,41;2014-08-30T04:21:25Z;30.08.2014;12:21:25;;
Li407;?;1000;300;R;93,03613388;34,83178057;4541,31;2014-08-30T04:26:52Z;30.08.2014;12:26:52;;
Li408;???;2;100;R;92,98615002;34,82974122;4575,12;2014-08-30T04:34:15Z;30.08.2014;12:34:15;;
Li409;???;11;200;L;93,01405554;35,03765028;4640,48;2014-08-30T05:13:12Z;30.08.2014;13:13:12;;
Li410;???;2;50;L;93,01341312;35,05530703;4649,17;2014-08-30T05:15:32Z;30.08.2014;13:15:32;;
Li411;???;5;10;R;93,11344217;35,25493282;4640,27;2014-08-30T06:25:29Z;30.08.2014;14:25:29;;
Li412;???;2;80;L;93,11576796;35,25540568;4645,62;2014-08-30T06:25:52Z;30.08.2014;14:25:52;??;
Li413;???;1;100;L;93,12054785;35,25711733;4641,38;2014-08-30T06:26:41Z;30.08.2014;14:26:41;??;
Li414;???;3;100;L;93,18685996;35,26535642;4622,99;2014-08-30T06:34:22Z;30.08.2014;14:34:22;??;
Li415;???;4;30;L;93,1948834;35,26820044;4612,22;2014-08-30T06:37:25Z;30.08.2014;14:37:25;;
Li416;???;5;10;L;93,24331454;35,28524533;4566,74;2014-08-30T06:42:05Z;30.08.2014;14:42:05;;
Li417;???;4;10;L;93,29666932;35,30090229;4554,46;2014-08-30T06:47:03Z;30.08.2014;14:47:03;;
Li418;???;1;20;L;93,30017388;35,30218561;4553,42;2014-08-30T06:47:21Z;30.08.2014;14:47:21;;
Li419;???;1;200;L;93,42709356;35,36306919;4506,45;2014-08-30T06:57:54Z;30.08.2014;14:57:54;;
Li420;???;2;10;L;93,44267587;35,36533186;4507,66;2014-08-30T06:59:55Z;30.08.2014;14:59:55;;
Li421;???;1;100;L;93,47600421;35,37281333;4502,58;2014-08-30T07:02:49Z;30.08.2014;15:02:49;;
Li422;???;10;500;L;93,49078704;35,37912782;4500,34;2014-08-30T07:05:57Z;30.08.2014;15:05:57;;
Li423;???;3;800;L;93,50557883;35,38631627;4498,94;2014-08-30T07:08:06Z;30.08.2014;15:08:06;;
Li424;???;5;250;L;93,50737448;35,38719053;4492,41;2014-08-30T07:09:12Z;30.08.2014;15:09:12;;
Li425;???;7;500;L;93,51301807;35,38999585;4481,9;2014-08-30T07:10:18Z;30.08.2014;15:10:18;;
Li426;???;3;300;L;93,51818556;35,39218538;4487,69;2014-08-30T07:12:33Z;30.08.2014;15:12:33;;
Li427;???;2;200;L;93,5659984;35,40907547;4484,84;2014-08-30T07:17:24Z;30.08.2014;15:17:24;;
Li428;???;1;150;L;93,57278527;35,41220215;4490,95;2014-08-30T07:18:19Z;30.08.2014;15:18:19;;
Li429;???;3;1000;L;93,65625292;35,48336511;4514,71;2014-08-30T07:35:16Z;30.08.2014;15:35:16;??;
Li430;???;3;1500;L;93,74374319;35,5149253;4569,52;2014-08-30T07:45:44Z;30.08.2014;15:45:44;;
Li431;???;2;300;L;93,75319953;35,51605142;4544,21;2014-08-30T07:46:59Z;30.08.2014;15:46:59;;
Li432;???;1;900;L;93,81059228;35,52179588;4586,92;2014-08-30T07:51:47Z;30.08.2014;15:51:47;;
Li433;???;1;400;L;93,8461988;35,51396412;4572,2;2014-08-30T07:55:11Z;30.08.2014;15:55:11;;
Li434;???;4;1000;L;93,85570274;35,51524833;4587,47;2014-08-30T07:56:46Z;30.08.2014;15:56:46;;
Li435;???;2;10;R;93,86151757;35,5185563;4606,77;2014-08-30T07:58:07Z;30.08.2014;15:58:07;;
Li436;???;2;600;L;93,87835423;35,5252108;4642,5;2014-08-30T08:01:02Z;30.08.2014;16:01:02;;
Li437;???;6;1800;L;93,98263952;35,56770719;4636,77;2014-08-30T08:13:28Z;30.08.2014;16:13:28;;
Li438;???;8;1300;L;94,03713693;35,59761128;4702,62;2014-08-30T08:21:05Z;30.08.2014;16:21:05;;
Li439;???;1;100;R;94,03982927;35,60095572;4706,96;2014-08-30T08:21:44Z;30.08.2014;16:21:44;;

